received from,reçu de,
rgt,rgt,
route,route,
rows selected,lignes sélectionnées,
sales,vente,
sandbox,sandbox,
selected Payment Terms Template,modèle de termes de paiement sélectionné,
slot available,créneau disponible,
slots available,créneaux disponibles,
status html,Statut,
subcontracted,sous-traitance,
title,titre,
to {0},à {0},
to,à,
unique e.g. SAVE20  To be used to get discount,Unique. Ex. NOEL19,
uploaded file,fichier téléchargé,
user@example.com,utilisateur@exemple.com,
valuation rate,taux de valorisation,
web link,lien web,
woocommerce - {0},woocommerce - {0},
{0} '{1}' is disabled,{0} '{1}' est désactivé(e),
{0} '{1}' not in Fiscal Year {2},{0} '{1}' n'est pas dans l’exercice {2},
{0} ({1}) cannot be greater than planned quantity ({2}) in Work Order {3},{0} ({1}) ne peut pas être supérieur à la quantité planifiée ({2}) dans l'ordre de travail {3},
{0} Asset{2} Created for <b>{1}</b>,{0} actif {2} créé pour <b>{1}</b>,
{0} Budget for Account {1} against {2} {3} is {4}. It will exceed by {5},{0} le Budget du Compte {1} pour {2} {3} est de {4}. Il dépassera de {5},
{0} Created,{0} créé,
{0} Digest,Récapitulatif {0},
{0} Name,Nom {0},
{0} Number {1} already used in account {2},{0} numéro {1} déjà utilisé dans le compte {2},
{0} Number {1} is already used in {2} {3},Le numéro de {0} {1} est déjà utilisé par {2} {3},
{0} Operations: {1},Opérations {0}: {1},
{0} Quoted Amount,Montant estimé {0},
{0} Request for {1},Demande de {0} pour {1},
"{0} Retain Sample is based on batch, please check Has Batch No to retain sample of item",{0} garder un échantillon est basé sur les lots. Veuillez cochez la case A un numéro de lot pour garder un échantillon de l'article,
{0} Sales Value,Valeur des ventes {0},
{0} Serial Numbers required for Item {1}. You have provided {2}.,{0} Numéros de Série requis pour objet {1}. Vous en avez fourni {2}.,
{0} against Bill {1} dated {2},{0} pour la Facture {1} du {2},
{0} against Purchase Order {1},{0} pour la commande fournisseur d'Achat {1},
{0} against Sales Invoice {1},{0} pour la Facture de vente {1},
{0} against Sales Order {1},{0} pour la Commande Client {1},
{0} already allocated for Employee {1} for period {2} to {3},{0} déjà alloué pour l’Employé {1} pour la période {2} à {3},
{0} already exists for employee {1} and period {2},{0} existe déjà pour l'employé {1} et la période {2},
{0} already has a Parent Procedure {1}.,{0} a déjà la procédure parente {1},
{0} and {1} are mandatory,{0} et {1} sont obligatoires,
{0} applicable after {1} working days,{0} applicable après {1} jours ouvrés,
{0} asset cannot be transferred,{0} actif ne peut pas être transféré,
{0} bank transaction(s) created and {1} errors,{0} transactions bancaire·s créée·s et {1} erreurs,
"{0} bank transaction(s) created, {1} duplicate entries not created and {2} errors.","{0} transaction(s) bancaires créées, {1} écritures en double non créées et {2} erreurs.",
{0} bank transaction(s) created,{0} transactions bancaire·s créée·s,
{0} can not be greater than {1},{0} ne peut pas être supérieur à {1},
{0} can not be negative,{0} ne peut pas être négatif,
{0} created,{0} créé,
"{0} currently has a {1} Supplier Scorecard standing, and Purchase Orders to this supplier should be issued with caution.",{0} est actuellement associé avec une fiche d'évaluation fournisseur {1}. Les bons de commande pour ce fournisseur doivent être édités avec précaution.,
"{0} currently has a {1} Supplier Scorecard standing, and RFQs to this supplier should be issued with caution.",{0} est actuellement associée avec une fiche d'évaluation fournisseur {1}. Les appels d'offres pour ce fournisseur doivent être édités avec précaution.,
{0} does not belong to Company {1},{0} n'appartient pas à la Société {1},
{0} entered twice in Item Tax,{0} est entré deux fois dans la Taxe de l'Article,
{0} for {1},{0} pour {1},
{0} has been submitted successfully,{0} a été envoyé avec succès,
{0} has been use {1} times. Allowed quantity has been exceeded.,{0} a été utilisé {1} fois. La quantité autorisée est dépassée.,
{0} hours,{0} heures,
{0} in row {1},{0} dans la ligne {1},
"{0} indicates that {1} will not provide a quotation, but all items \
					have been quoted. Updating the RFQ quote status.","{0} indique que {1} ne fournira pas de devis, mais tous les articles \ ont été évalués. Mise à jour du statut de devis RFQ.",
{0} is blocked so this transaction cannot proceed,{0} est bloqué donc cette transaction ne peut pas continuer,
{0} is mandatory for Item {1},{0} est obligatoire pour l’Article {1},
{0} is mandatory. Maybe Currency Exchange record is not created for {1} to {2}.,{0} est obligatoire. Peut-être qu’un enregistrement de Taux de change n'est pas créé pour {1} et {2}.,
{0} is mandatory. Maybe Currency Exchange record is not created for {1} to {2},{0} est obligatoire. Peut-être que l'enregistrement de devise n'est pas créé pour {1} à {2},
{0} is mandatory,{0} est obligatoire,
{0} is not a company bank account,{0} n'est pas un compte bancaire de la société,
{0} is not a group node. Please select a group node as parent cost center,{0} n'est pas un noeud de groupe. Veuillez sélectionner un noeud de groupe en tant que centre de coûts parent.,
{0} is not a stock Item,{0} n'est pas un Article de stock,
{0} is not a valid Batch Number for Item {1},{0} n'est pas un Numéro de Lot valide pour l’Article {1},
{0} is not a valid Value for Attribute {1} of Item {2}.,{0} n'est pas une valeur valide pour l'attribut {1} de l'article {2},
{0} is not a valid state! Check for typos or enter the ISO code for your state.,{0} n'est pas un état valide! Vérifiez que vous n'avez pas fait d'erreur ou entrez le code ISO de votre état.,
{0} is not added in the table,Ajoutez un {0} dans la table,
{0} is not enabled in {1},{0} n'est pas activé dans les {1},
{0} is not in Optional Holiday List,{0} n'est pas dans la liste des jours fériés facultatifs,
{0} is not in a valid Payroll Period,{0} n'est pas dans une période de paie valide,
{0} is not the default supplier for any items.,{0} n'est le fournisseur par défaut pour aucun article,
{0} is now the default Fiscal Year. Please refresh your browser for the change to take effect.,{0} est désormais l’Exercice par défaut. Veuillez actualiser la page pour que les modifications soient prises en compte.,
{0} is on hold till {1},{0} est en attente jusqu'à {1},
{0} is required,{0} est obligatoire,
{0} item found.,{0} article trouvé.,
{0} items found.,{0} articles trouvés,
{0} items in progress,{0} articles en cours,
{0} items produced,{0} articles produits,
{0} must appear only once,{0} ne doit apparaître qu'une seule fois,
{0} must be negative in return document,{0} doit être négatif dans le document de retour,
{0} must be submitted,{0} doit être soumis,
{0} not allowed to transact with {1}. Please change the Company.,{0} n'est pas autorisé à traiter avec {1}. Veuillez changer la société.,
{0} not found for item {1},{0} introuvable pour l'article {1},
{0} parameter is invalid,Le paramètre {0} est invalide.,
{0} payment entries can not be filtered by {1},{0} écritures de paiement ne peuvent pas être filtrées par {1},
{0} units of [{1}](#Form/Item/{1}) found in [{2}](#Form/Warehouse/{2}),{0} unités de [{1}] (#Formulaire/Article/{1}) trouvées dans [{2}] (#Formulaire/Entrepôt/{2}),
{0} units of {1} is not available.,{0} unités sur {1} non disponibles,
{0} units of {1} needed in {2} on {3} {4} for {5} to complete this transaction.,{0} unités de {1} nécessaires dans {2} sur {3} {4} pour {5} pour compléter cette transaction.,
{0} units of {1} needed in {2} to complete this transaction.,{0} unités de {1} nécessaires dans {2} pour compléter cette transaction.,
"{0} vacancies and {1} budget for {2} already planned for subsidiary companies of {3}. \
				You can only plan for upto {4} vacancies and and budget {5} as per staffing plan {6} for parent company {3}.",{0} postes vacants et budget {1} pour {2} déjà prévus pour les filiales de {3}. \ Vous ne pouvez planifier que jusqu'à {4} postes vacants et un budget de {5} d'après le plan de dotation en personnel {6} pour la société mère {3}.,
{0} valid serial nos for Item {1},{0} numéro de série valide pour l'objet {1},
{0} variants created.,{0} variantes créées.,
"{0} will be cancelled automatically on asset cancellation as it was \
					auto generated for Asset {1}",{0} sera automatiquement annulé à l'annulation de l'actif car il a été généré automatiquement pour l'actif {1},
{0} {1} created,{0} {1} créé,
{0} {1} does not exist.,{0} {1} n'existe pas,
{0} {1} does not exist,{0} {1} n'existe pas,
{0} {1} has accounting entries in currency {2} for company {3}. Please select a receivable or payable account with currency {2}.,{0} {1} a des écritures comptables en devise {2} pour la société {3}. Veuillez sélectionner un compte débiteur ou créditeur lié à la devise {2}.,
{0} {1} has been modified. Please refresh.,{0} {1} a été modifié. Veuillez actualiser.,
{0} {1} has not been submitted so the action cannot be completed,"{0} {1} n'a pas été soumis, donc l'action ne peut pas être complétée",
"{0} {1} is associated with {2}, but Party Account is {3}","{0} {1} est associé à {2}, mais le compte tiers est {3}",
{0} {1} is cancelled or closed,{0} {1} est annulé ou fermé,
{0} {1} is cancelled or stopped,{0} {1} est annulé ou arrêté,
{0} {1} is cancelled so the action cannot be completed,"{0} {1} est annulé, donc l'action ne peut pas être complétée",
{0} {1} is closed,{0} {1} est fermé,
{0} {1} is disabled,{0} {1} est désactivé,
{0} {1} is frozen,{0} {1} est gelée,
{0} {1} is fully billed,{0} {1} est entièrement facturé,
{0} {1} is not active,{0} {1} n'est pas actif,
{0} {1} is not associated with {2} {3},{0} {1} n'est pas associé à {2} {3},
{0} {1} is not present in the parent company,{0} {1} n'est pas présent dans la société mère,
{0} {1} is not submitted,{0} {1} n'a pas été soumis,
{0} {1} is {2},{0} {1} est {2},
{0} {1} must be submitted,{0} {1} doit être soumis,
{0} {1} not in any active Fiscal Year.,{0} {1} dans aucun exercice actif.,
{0} {1} status is {2},Le Statut de {0} {1} est {2},
{0} {1}: 'Profit and Loss' type account {2} not allowed in Opening Entry,{0} {1}: Compte {2} de type ‘Compte de résultat’ non admis en Écriture d’Ouverture,
{0} {1}: Account {2} cannot be a Group,{0} {1} : Compte {2} ne peut pas être un Groupe,
{0} {1}: Account {2} does not belong to Company {3},{0} {1} : Compte {2} ne fait pas partie de la Société {3},
{0} {1}: Account {2} is inactive,{0} {1} : Compte {2} inactif,
{0} {1}: Accounting Entry for {2} can only be made in currency: {3},{0} {1} : L’Écriture Comptable pour {2} peut seulement être faite en devise: {3},
